harpnum,timestamp,filename,goes_class
3836,2014-03-07 00:00:00,hmi.sharp_cea_720s.3836.20140307_000000_TAI.magnetogram.fits,0
3836,2014-03-07 12:00:00,hmi.sharp_cea_720s.3836.20140307_120000_TAI.magnetogram.fits,0
3836,2014-03-08 00:00:00,hmi.sharp_cea_720s.3836.20140308_000000_TAI.magnetogram.fits,1
3836,2014-03-08 12:00:00,hmi.sharp_cea_720s.3836.20140308_120000_TAI.magnetogram.fits,1
3836,2014-03-09 00:00:00,hmi.sharp_cea_720s.3836.20140309_000000_TAI.magnetogram.fits,1
3836,2014-03-09 12:00:00,hmi.sharp_cea_720s.3836.20140309_120000_TAI.magnetogram.fits,1
3836,2014-03-10 00:00:00,hmi.sharp_cea_720s.3836.20140310_000000_TAI.magnetogram.fits,1
3836,2014-03-10 12:00:00,hmi.sharp_cea_720s.3836.20140310_120000_TAI.magnetogram.fits,1
3836,2014-03-11 00:00:00,hmi.sharp_cea_720s.3836.20140311_000000_TAI.magnetogram.fits,0
3836,2014-03-11 12:00:00,hmi.sharp_cea_720s.3836.20140311_120000_TAI.magnetogram.fits,0
3836,2014-03-12 00:00:00,hmi.sharp_cea_720s.3836.20140312_000000_TAI.magnetogram.fits,0
3836,2014-03-12 12:00:00,hmi.sharp_cea_720s.3836.20140312_120000_TAI.magnetogram.fits,0
3836,2014-03-13 00:00:00,hmi.sharp_cea_720s.3836.20140313_000000_TAI.magnetogram.fits,0
3836,2014-03-13 12:00:00,hmi.sharp_cea_720s.3836.20140313_120000_TAI.magnetogram.fits,0
3836,2014-03-14 00:00:00,hmi.sharp_cea_720s.3836.20140314_000000_TAI.magnetogram.fits,0
3836,2014-03-14 12:00:00,hmi.sharp_cea_720s.3836.20140314_120000_TAI.magnetogram.fits,0
3836,2014-03-15 00:00:00,hmi.sharp_cea_720s.3836.20140315_000000_TAI.magnetogram.fits,0
3836,2014-03-15 12:00:00,hmi.sharp_cea_720s.3836.20140315_120000_TAI.magnetogram.fits,0
3836,2014-03-16 00:00:00,hmi.sharp_cea_720s.3836.20140316_000000_TAI.magnetogram.fits,0
3836,2014-03-16 12:00:00,hmi.sharp_cea_720s.3836.20140316_120000_TAI.magnetogram.fits,0
3836,2014-03-17 00:00:00,hmi.sharp_cea_720s.3836.20140317_000000_TAI.magnetogram.fits,0
3836,2014-03-17 12:00:00,hmi.sharp_cea_720s.3836.20140317_120000_TAI.magnetogram.fits,0
3836,2014-03-18 00:00:00,hmi.sharp_cea_720s.3836.20140318_000000_TAI.magnetogram.fits,0
3845,2014-03-13 00:00:00,hmi.sharp_cea_720s.3845.20140313_000000_TAI.magnetogram.fits,0
3845,2014-03-13 12:00:00,hmi.sharp_cea_720s.3845.20140313_120000_TAI.magnetogram.fits,0
3845,2014-03-14 00:00:00,hmi.sharp_cea_720s.3845.20140314_000000_TAI.magnetogram.fits,0
3845,2014-03-14 12:00:00,hmi.sharp_cea_720s.3845.20140314_120000_TAI.magnetogram.fits,0
3845,2014-03-15 00:00:00,hmi.sharp_cea_720s.3845.20140315_000000_TAI.magnetogram.fits,0
3845,2014-03-15 12:00:00,hmi.sharp_cea_720s.3845.20140315_120000_TAI.magnetogram.fits,0
3845,2014-03-16 00:00:00,hmi.sharp_cea_720s.3845.20140316_000000_TAI.magnetogram.fits,0
3845,2014-03-16 12:00:00,hmi.sharp_cea_720s.3845.20140316_120000_TAI.magnetogram.fits,0
3845,2014-03-17 00:00:00,hmi.sharp_cea_720s.3845.20140317_000000_TAI.magnetogram.fits,0
3848,2014-03-16 00:00:00,hmi.sharp_cea_720s.3848.20140316_000000_TAI.magnetogram.fits,0
3848,2014-03-16 12:00:00,hmi.sharp_cea_720s.3848.20140316_120000_TAI.magnetogram.fits,0
3848,2014-03-17 00:00:00,hmi.sharp_cea_720s.3848.20140317_000000_TAI.magnetogram.fits,0
3856,2014-03-17 00:00:00,hmi.sharp_cea_720s.3856.20140317_000000_TAI.magnetogram.fits,0
3856,2014-03-17 12:00:00,hmi.sharp_cea_720s.3856.20140317_120000_TAI.magnetogram.fits,0
3856,2014-03-18 00:00:00,hmi.sharp_cea_720s.3856.20140318_000000_TAI.magnetogram.fits,0
3856,2014-03-18 12:00:00,hmi.sharp_cea_720s.3856.20140318_120000_TAI.magnetogram.fits,0
3856,2014-03-19 00:00:00,hmi.sharp_cea_720s.3856.20140319_000000_TAI.magnetogram.fits,0
3856,2014-03-19 12:00:00,hmi.sharp_cea_720s.3856.20140319_120000_TAI.magnetogram.fits,1
3856,2014-03-20 00:00:00,hmi.sharp_cea_720s.3856.20140320_000000_TAI.magnetogram.fits,1
3856,2014-03-20 12:00:00,hmi.sharp_cea_720s.3856.20140320_120000_TAI.magnetogram.fits,0
3856,2014-03-21 00:00:00,hmi.sharp_cea_720s.3856.20140321_000000_TAI.magnetogram.fits,0
3856,2014-03-21 12:00:00,hmi.sharp_cea_720s.3856.20140321_120000_TAI.magnetogram.fits,0
3856,2014-03-22 00:00:00,hmi.sharp_cea_720s.3856.20140322_000000_TAI.magnetogram.fits,0
3856,2014-03-22 12:00:00,hmi.sharp_cea_720s.3856.20140322_120000_TAI.magnetogram.fits,0
3856,2014-03-23 00:00:00,hmi.sharp_cea_720s.3856.20140323_000000_TAI.magnetogram.fits,0
3856,2014-03-23 12:00:00,hmi.sharp_cea_720s.3856.20140323_120000_TAI.magnetogram.fits,0
3856,2014-03-24 00:00:00,hmi.sharp_cea_720s.3856.20140324_000000_TAI.magnetogram.fits,0
3856,2014-03-24 12:00:00,hmi.sharp_cea_720s.3856.20140324_120000_TAI.magnetogram.fits,0
3856,2014-03-25 00:00:00,hmi.sharp_cea_720s.3856.20140325_000000_TAI.magnetogram.fits,0
3856,2014-03-25 12:00:00,hmi.sharp_cea_720s.3856.20140325_120000_TAI.magnetogram.fits,0
3856,2014-03-26 00:00:00,hmi.sharp_cea_720s.3856.20140326_000000_TAI.magnetogram.fits,0
3856,2014-03-26 12:00:00,hmi.sharp_cea_720s.3856.20140326_120000_TAI.magnetogram.fits,0
3856,2014-03-27 00:00:00,hmi.sharp_cea_720s.3856.20140327_000000_TAI.magnetogram.fits,0
3856,2014-03-27 12:00:00,hmi.sharp_cea_720s.3856.20140327_120000_TAI.magnetogram.fits,0
3856,2014-03-28 00:00:00,hmi.sharp_cea_720s.3856.20140328_000000_TAI.magnetogram.fits,0
3856,2014-03-28 12:00:00,hmi.sharp_cea_720s.3856.20140328_120000_TAI.magnetogram.fits,0
3856,2014-03-29 00:00:00,hmi.sharp_cea_720s.3856.20140329_000000_TAI.magnetogram.fits,0
3856,2014-03-29 12:00:00,hmi.sharp_cea_720s.3856.20140329_120000_TAI.magnetogram.fits,0
3856,2014-03-30 00:00:00,hmi.sharp_cea_720s.3856.20140330_000000_TAI.magnetogram.fits,0
3874,2014-03-21 00:00:00,hmi.sharp_cea_720s.3874.20140321_000000_TAI.magnetogram.fits,0
3877,2014-03-22 00:00:00,hmi.sharp_cea_720s.3877.20140322_000000_TAI.magnetogram.fits,1
3879,2014-03-19 00:00:00,hmi.sharp_cea_720s.3879.20140319_000000_TAI.magnetogram.fits,0
3879,2014-03-19 12:00:00,hmi.sharp_cea_720s.3879.20140319_120000_TAI.magnetogram.fits,0
3879,2014-03-20 00:00:00,hmi.sharp_cea_720s.3879.20140320_000000_TAI.magnetogram.fits,0
3879,2014-03-20 12:00:00,hmi.sharp_cea_720s.3879.20140320_120000_TAI.magnetogram.fits,0
3879,2014-03-21 00:00:00,hmi.sharp_cea_720s.3879.20140321_000000_TAI.magnetogram.fits,0
3879,2014-03-21 12:00:00,hmi.sharp_cea_720s.3879.20140321_120000_TAI.magnetogram.fits,0
3879,2014-03-22 00:00:00,hmi.sharp_cea_720s.3879.20140322_000000_TAI.magnetogram.fits,0
3879,2014-03-22 12:00:00,hmi.sharp_cea_720s.3879.20140322_120000_TAI.magnetogram.fits,0
3879,2014-03-23 00:00:00,hmi.sharp_cea_720s.3879.20140323_000000_TAI.magnetogram.fits,0
3879,2014-03-23 12:00:00,hmi.sharp_cea_720s.3879.20140323_120000_TAI.magnetogram.fits,0
3879,2014-03-24 00:00:00,hmi.sharp_cea_720s.3879.20140324_000000_TAI.magnetogram.fits,0
3879,2014-03-24 12:00:00,hmi.sharp_cea_720s.3879.20140324_120000_TAI.magnetogram.fits,0
3879,2014-03-25 00:00:00,hmi.sharp_cea_720s.3879.20140325_000000_TAI.magnetogram.fits,0
3879,2014-03-25 12:00:00,hmi.sharp_cea_720s.3879.20140325_120000_TAI.magnetogram.fits,0
3879,2014-03-26 00:00:00,hmi.sharp_cea_720s.3879.20140326_000000_TAI.magnetogram.fits,0
3879,2014-03-26 12:00:00,hmi.sharp_cea_720s.3879.20140326_120000_TAI.magnetogram.fits,0
3879,2014-03-27 00:00:00,hmi.sharp_cea_720s.3879.20140327_000000_TAI.magnetogram.fits,0
3879,2014-03-27 12:00:00,hmi.sharp_cea_720s.3879.20140327_120000_TAI.magnetogram.fits,0
3879,2014-03-28 00:00:00,hmi.sharp_cea_720s.3879.20140328_000000_TAI.magnetogram.fits,0
3879,2014-03-28 12:00:00,hmi.sharp_cea_720s.3879.20140328_120000_TAI.magnetogram.fits,0
3879,2014-03-29 00:00:00,hmi.sharp_cea_720s.3879.20140329_000000_TAI.magnetogram.fits,0
3879,2014-03-29 12:00:00,hmi.sharp_cea_720s.3879.20140329_120000_TAI.magnetogram.fits,0
3879,2014-03-30 00:00:00,hmi.sharp_cea_720s.3879.20140330_000000_TAI.magnetogram.fits,0
3879,2014-03-30 12:00:00,hmi.sharp_cea_720s.3879.20140330_120000_TAI.magnetogram.fits,1
3879,2014-03-31 00:00:00,hmi.sharp_cea_720s.3879.20140331_000000_TAI.magnetogram.fits,1
3879,2014-03-31 12:00:00,hmi.sharp_cea_720s.3879.20140331_120000_TAI.magnetogram.fits,0
3894,2014-03-23 00:00:00,hmi.sharp_cea_720s.3894.20140323_000000_TAI.magnetogram.fits,0
3894,2014-03-23 12:00:00,hmi.sharp_cea_720s.3894.20140323_120000_TAI.magnetogram.fits,0
3894,2014-03-24 00:00:00,hmi.sharp_cea_720s.3894.20140324_000000_TAI.magnetogram.fits,0
3894,2014-03-24 12:00:00,hmi.sharp_cea_720s.3894.20140324_120000_TAI.magnetogram.fits,0
3894,2014-03-25 00:00:00,hmi.sharp_cea_720s.3894.20140325_000000_TAI.magnetogram.fits,0
3894,2014-03-25 12:00:00,hmi.sharp_cea_720s.3894.20140325_120000_TAI.magnetogram.fits,0
3894,2014-03-26 00:00:00,hmi.sharp_cea_720s.3894.20140326_000000_TAI.magnetogram.fits,0
3894,2014-03-26 12:00:00,hmi.sharp_cea_720s.3894.20140326_120000_TAI.magnetogram.fits,0
3894,2014-03-27 00:00:00,hmi.sharp_cea_720s.3894.20140327_000000_TAI.magnetogram.fits,0
3894,2014-03-27 12:00:00,hmi.sharp_cea_720s.3894.20140327_120000_TAI.magnetogram.fits,0
3894,2014-03-28 00:00:00,hmi.sharp_cea_720s.3894.20140328_000000_TAI.magnetogram.fits,1
3894,2014-03-28 12:00:00,hmi.sharp_cea_720s.3894.20140328_120000_TAI.magnetogram.fits,1
3894,2014-03-29 00:00:00,hmi.sharp_cea_720s.3894.20140329_000000_TAI.magnetogram.fits,1
3894,2014-03-29 12:00:00,hmi.sharp_cea_720s.3894.20140329_120000_TAI.magnetogram.fits,1
3894,2014-03-30 00:00:00,hmi.sharp_cea_720s.3894.20140330_000000_TAI.magnetogram.fits,1
3894,2014-03-30 12:00:00,hmi.sharp_cea_720s.3894.20140330_120000_TAI.magnetogram.fits,0
3894,2014-03-31 00:00:00,hmi.sharp_cea_720s.3894.20140331_000000_TAI.magnetogram.fits,0
3907,2014-03-29 00:00:00,hmi.sharp_cea_720s.3907.20140329_000000_TAI.magnetogram.fits,0
3912,2014-04-04 00:00:00,hmi.sharp_cea_720s.3912.20140404_000000_TAI.magnetogram.fits,0
3912,2014-04-04 12:00:00,hmi.sharp_cea_720s.3912.20140404_120000_TAI.magnetogram.fits,0
3912,2014-04-05 00:00:00,hmi.sharp_cea_720s.3912.20140405_000000_TAI.magnetogram.fits,0
3912,2014-04-05 12:00:00,hmi.sharp_cea_720s.3912.20140405_120000_TAI.magnetogram.fits,0
3912,2014-04-06 00:00:00,hmi.sharp_cea_720s.3912.20140406_000000_TAI.magnetogram.fits,0
3926,2014-04-01 00:00:00,hmi.sharp_cea_720s.3926.20140401_000000_TAI.magnetogram.fits,0
3941,2014-04-01 00:00:00,hmi.sharp_cea_720s.3941.20140401_000000_TAI.magnetogram.fits,0
3941,2014-04-01 12:00:00,hmi.sharp_cea_720s.3941.20140401_120000_TAI.magnetogram.fits,0
3941,2014-04-02 00:00:00,hmi.sharp_cea_720s.3941.20140402_000000_TAI.magnetogram.fits,1
3941,2014-04-02 12:00:00,hmi.sharp_cea_720s.3941.20140402_120000_TAI.magnetogram.fits,1
3941,2014-04-03 00:00:00,hmi.sharp_cea_720s.3941.20140403_000000_TAI.magnetogram.fits,0
3941,2014-04-03 12:00:00,hmi.sharp_cea_720s.3941.20140403_120000_TAI.magnetogram.fits,0
3941,2014-04-04 00:00:00,hmi.sharp_cea_720s.3941.20140404_000000_TAI.magnetogram.fits,0
3941,2014-04-04 12:00:00,hmi.sharp_cea_720s.3941.20140404_120000_TAI.magnetogram.fits,0
3941,2014-04-05 00:00:00,hmi.sharp_cea_720s.3941.20140405_000000_TAI.magnetogram.fits,0
3941,2014-04-05 12:00:00,hmi.sharp_cea_720s.3941.20140405_120000_TAI.magnetogram.fits,0
3941,2014-04-06 00:00:00,hmi.sharp_cea_720s.3941.20140406_000000_TAI.magnetogram.fits,0
3941,2014-04-06 12:00:00,hmi.sharp_cea_720s.3941.20140406_120000_TAI.magnetogram.fits,0
3941,2014-04-07 00:00:00,hmi.sharp_cea_720s.3941.20140407_000000_TAI.magnetogram.fits,0
3941,2014-04-07 12:00:00,hmi.sharp_cea_720s.3941.20140407_120000_TAI.magnetogram.fits,0
3941,2014-04-08 00:00:00,hmi.sharp_cea_720s.3941.20140408_000000_TAI.magnetogram.fits,0
3941,2014-04-08 12:00:00,hmi.sharp_cea_720s.3941.20140408_120000_TAI.magnetogram.fits,0
3941,2014-04-09 00:00:00,hmi.sharp_cea_720s.3941.20140409_000000_TAI.magnetogram.fits,0
3941,2014-04-09 12:00:00,hmi.sharp_cea_720s.3941.20140409_120000_TAI.magnetogram.fits,0
3941,2014-04-10 00:00:00,hmi.sharp_cea_720s.3941.20140410_000000_TAI.magnetogram.fits,0
3941,2014-04-10 12:00:00,hmi.sharp_cea_720s.3941.20140410_120000_TAI.magnetogram.fits,0
3941,2014-04-11 00:00:00,hmi.sharp_cea_720s.3941.20140411_000000_TAI.magnetogram.fits,0
3941,2014-04-11 12:00:00,hmi.sharp_cea_720s.3941.20140411_120000_TAI.magnetogram.fits,0
3941,2014-04-12 00:00:00,hmi.sharp_cea_720s.3941.20140412_000000_TAI.magnetogram.fits,0
3942,2014-03-29 00:00:00,hmi.sharp_cea_720s.3942.20140329_000000_TAI.magnetogram.fits,0
3942,2014-03-29 12:00:00,hmi.sharp_cea_720s.3942.20140329_120000_TAI.magnetogram.fits,0
3942,2014-03-30 00:00:00,hmi.sharp_cea_720s.3942.20140330_000000_TAI.magnetogram.fits,0
3942,2014-03-30 12:00:00,hmi.sharp_cea_720s.3942.20140330_120000_TAI.magnetogram.fits,0
3942,2014-03-31 00:00:00,hmi.sharp_cea_720s.3942.20140331_000000_TAI.magnetogram.fits,0
3942,2014-03-31 12:00:00,hmi.sharp_cea_720s.3942.20140331_120000_TAI.magnetogram.fits,0
3942,2014-04-01 00:00:00,hmi.sharp_cea_720s.3942.20140401_000000_TAI.magnetogram.fits,0
3942,2014-04-01 12:00:00,hmi.sharp_cea_720s.3942.20140401_120000_TAI.magnetogram.fits,0
3942,2014-04-02 00:00:00,hmi.sharp_cea_720s.3942.20140402_000000_TAI.magnetogram.fits,0
3942,2014-04-02 12:00:00,hmi.sharp_cea_720s.3942.20140402_120000_TAI.magnetogram.fits,0
3942,2014-04-03 00:00:00,hmi.sharp_cea_720s.3942.20140403_000000_TAI.magnetogram.fits,0
3942,2014-04-03 12:00:00,hmi.sharp_cea_720s.3942.20140403_120000_TAI.magnetogram.fits,0
3942,2014-04-04 00:00:00,hmi.sharp_cea_720s.3942.20140404_000000_TAI.magnetogram.fits,0
3942,2014-04-04 12:00:00,hmi.sharp_cea_720s.3942.20140404_120000_TAI.magnetogram.fits,0
3942,2014-04-05 00:00:00,hmi.sharp_cea_720s.3942.20140405_000000_TAI.magnetogram.fits,0
3942,2014-04-05 12:00:00,hmi.sharp_cea_720s.3942.20140405_120000_TAI.magnetogram.fits,0
3942,2014-04-06 00:00:00,hmi.sharp_cea_720s.3942.20140406_000000_TAI.magnetogram.fits,0
3942,2014-04-06 12:00:00,hmi.sharp_cea_720s.3942.20140406_120000_TAI.magnetogram.fits,0
3942,2014-04-07 00:00:00,hmi.sharp_cea_720s.3942.20140407_000000_TAI.magnetogram.fits,0
3942,2014-04-07 12:00:00,hmi.sharp_cea_720s.3942.20140407_120000_TAI.magnetogram.fits,0
3942,2014-04-08 00:00:00,hmi.sharp_cea_720s.3942.20140408_000000_TAI.magnetogram.fits,0
3942,2014-04-08 12:00:00,hmi.sharp_cea_720s.3942.20140408_120000_TAI.magnetogram.fits,0
3942,2014-04-09 00:00:00,hmi.sharp_cea_720s.3942.20140409_000000_TAI.magnetogram.fits,0
3942,2014-04-09 12:00:00,hmi.sharp_cea_720s.3942.20140409_120000_TAI.magnetogram.fits,0
3942,2014-04-10 00:00:00,hmi.sharp_cea_720s.3942.20140410_000000_TAI.magnetogram.fits,0
3942,2014-04-10 12:00:00,hmi.sharp_cea_720s.3942.20140410_120000_TAI.magnetogram.fits,0
3942,2014-04-11 00:00:00,hmi.sharp_cea_720s.3942.20140411_000000_TAI.magnetogram.fits,0
3957,2014-04-01 00:00:00,hmi.sharp_cea_720s.3957.20140401_000000_TAI.magnetogram.fits,0
3957,2014-04-01 12:00:00,hmi.sharp_cea_720s.3957.20140401_120000_TAI.magnetogram.fits,0
3985,2014-04-12 00:00:00,hmi.sharp_cea_720s.3985.20140412_000000_TAI.magnetogram.fits,0
3985,2014-04-12 12:00:00,hmi.sharp_cea_720s.3985.20140412_120000_TAI.magnetogram.fits,0
3985,2014-04-13 00:00:00,hmi.sharp_cea_720s.3985.20140413_000000_TAI.magnetogram.fits,0
3985,2014-04-13 12:00:00,hmi.sharp_cea_720s.3985.20140413_120000_TAI.magnetogram.fits,0
3985,2014-04-14 00:00:00,hmi.sharp_cea_720s.3985.20140414_000000_TAI.magnetogram.fits,0
3985,2014-04-14 12:00:00,hmi.sharp_cea_720s.3985.20140414_120000_TAI.magnetogram.fits,0
3985,2014-04-15 00:00:00,hmi.sharp_cea_720s.3985.20140415_000000_TAI.magnetogram.fits,0
3996,2014-04-16 00:00:00,hmi.sharp_cea_720s.3996.20140416_000000_TAI.magnetogram.fits,0
3996,2014-04-16 12:00:00,hmi.sharp_cea_720s.3996.20140416_120000_TAI.magnetogram.fits,0
3996,2014-04-17 00:00:00,hmi.sharp_cea_720s.3996.20140417_000000_TAI.magnetogram.fits,0
3996,2014-04-17 12:00:00,hmi.sharp_cea_720s.3996.20140417_120000_TAI.magnetogram.fits,0
3996,2014-04-18 00:00:00,hmi.sharp_cea_720s.3996.20140418_000000_TAI.magnetogram.fits,0
3996,2014-04-18 12:00:00,hmi.sharp_cea_720s.3996.20140418_120000_TAI.magnetogram.fits,0
3996,2014-04-19 00:00:00,hmi.sharp_cea_720s.3996.20140419_000000_TAI.magnetogram.fits,0
3996,2014-04-19 12:00:00,hmi.sharp_cea_720s.3996.20140419_120000_TAI.magnetogram.fits,0
3996,2014-04-20 00:00:00,hmi.sharp_cea_720s.3996.20140420_000000_TAI.magnetogram.fits,0
3999,2014-04-13 00:00:00,hmi.sharp_cea_720s.3999.20140413_000000_TAI.magnetogram.fits,0
3999,2014-04-13 12:00:00,hmi.sharp_cea_720s.3999.20140413_120000_TAI.magnetogram.fits,0
3999,2014-04-14 00:00:00,hmi.sharp_cea_720s.3999.20140414_000000_TAI.magnetogram.fits,0
3999,2014-04-14 12:00:00,hmi.sharp_cea_720s.3999.20140414_120000_TAI.magnetogram.fits,0
3999,2014-04-15 00:00:00,hmi.sharp_cea_720s.3999.20140415_000000_TAI.magnetogram.fits,0
3999,2014-04-15 12:00:00,hmi.sharp_cea_720s.3999.20140415_120000_TAI.magnetogram.fits,0
3999,2014-04-16 00:00:00,hmi.sharp_cea_720s.3999.20140416_000000_TAI.magnetogram.fits,0
3999,2014-04-16 12:00:00,hmi.sharp_cea_720s.3999.20140416_120000_TAI.magnetogram.fits,0
3999,2014-04-17 00:00:00,hmi.sharp_cea_720s.3999.20140417_000000_TAI.magnetogram.fits,0
3999,2014-04-17 12:00:00,hmi.sharp_cea_720s.3999.20140417_120000_TAI.magnetogram.fits,0
3999,2014-04-18 00:00:00,hmi.sharp_cea_720s.3999.20140418_000000_TAI.magnetogram.fits,1
3999,2014-04-18 12:00:00,hmi.sharp_cea_720s.3999.20140418_120000_TAI.magnetogram.fits,1
3999,2014-04-19 00:00:00,hmi.sharp_cea_720s.3999.20140419_000000_TAI.magnetogram.fits,0
3999,2014-04-19 12:00:00,hmi.sharp_cea_720s.3999.20140419_120000_TAI.magnetogram.fits,0
3999,2014-04-20 00:00:00,hmi.sharp_cea_720s.3999.20140420_000000_TAI.magnetogram.fits,0
3999,2014-04-20 12:00:00,hmi.sharp_cea_720s.3999.20140420_120000_TAI.magnetogram.fits,0
3999,2014-04-21 00:00:00,hmi.sharp_cea_720s.3999.20140421_000000_TAI.magnetogram.fits,0
4000,2014-04-09 00:00:00,hmi.sharp_cea_720s.4000.20140409_000000_TAI.magnetogram.fits,0
4000,2014-04-09 12:00:00,hmi.sharp_cea_720s.4000.20140409_120000_TAI.magnetogram.fits,0
4000,2014-04-10 00:00:00,hmi.sharp_cea_720s.4000.20140410_000000_TAI.magnetogram.fits,0
4000,2014-04-10 12:00:00,hmi.sharp_cea_720s.4000.20140410_120000_TAI.magnetogram.fits,0
4000,2014-04-11 00:00:00,hmi.sharp_cea_720s.4000.20140411_000000_TAI.magnetogram.fits,0
4000,2014-04-11 12:00:00,hmi.sharp_cea_720s.4000.20140411_120000_TAI.magnetogram.fits,0
4000,2014-04-12 00:00:00,hmi.sharp_cea_720s.4000.20140412_000000_TAI.magnetogram.fits,0
4000,2014-04-12 12:00:00,hmi.sharp_cea_720s.4000.20140412_120000_TAI.magnetogram.fits,0
4000,2014-04-13 00:00:00,hmi.sharp_cea_720s.4000.20140413_000000_TAI.magnetogram.fits,0
4000,2014-04-13 12:00:00,hmi.sharp_cea_720s.4000.20140413_120000_TAI.magnetogram.fits,0
4000,2014-04-14 00:00:00,hmi.sharp_cea_720s.4000.20140414_000000_TAI.magnetogram.fits,0
4000,2014-04-14 12:00:00,hmi.sharp_cea_720s.4000.20140414_120000_TAI.magnetogram.fits,0
4000,2014-04-15 00:00:00,hmi.sharp_cea_720s.4000.20140415_000000_TAI.magnetogram.fits,0
4000,2014-04-15 12:00:00,hmi.sharp_cea_720s.4000.20140415_120000_TAI.magnetogram.fits,0
4000,2014-04-16 00:00:00,hmi.sharp_cea_720s.4000.20140416_000000_TAI.magnetogram.fits,1
4000,2014-04-16 12:00:00,hmi.sharp_cea_720s.4000.20140416_120000_TAI.magnetogram.fits,1
4000,2014-04-17 00:00:00,hmi.sharp_cea_720s.4000.20140417_000000_TAI.magnetogram.fits,0
4000,2014-04-17 12:00:00,hmi.sharp_cea_720s.4000.20140417_120000_TAI.magnetogram.fits,0
4000,2014-04-18 00:00:00,hmi.sharp_cea_720s.4000.20140418_000000_TAI.magnetogram.fits,0
4000,2014-04-18 12:00:00,hmi.sharp_cea_720s.4000.20140418_120000_TAI.magnetogram.fits,0
4000,2014-04-19 00:00:00,hmi.sharp_cea_720s.4000.20140419_000000_TAI.magnetogram.fits,0
4000,2014-04-19 12:00:00,hmi.sharp_cea_720s.4000.20140419_120000_TAI.magnetogram.fits,0
4000,2014-04-20 00:00:00,hmi.sharp_cea_720s.4000.20140420_000000_TAI.magnetogram.fits,0
4000,2014-04-20 12:00:00,hmi.sharp_cea_720s.4000.20140420_120000_TAI.magnetogram.fits,0
4000,2014-04-21 00:00:00,hmi.sharp_cea_720s.4000.20140421_000000_TAI.magnetogram.fits,0
4000,2014-04-21 12:00:00,hmi.sharp_cea_720s.4000.20140421_120000_TAI.magnetogram.fits,0
4000,2014-04-22 00:00:00,hmi.sharp_cea_720s.4000.20140422_000000_TAI.magnetogram.fits,0
4000,2014-04-22 12:00:00,hmi.sharp_cea_720s.4000.20140422_120000_TAI.magnetogram.fits,0
4000,2014-04-23 00:00:00,hmi.sharp_cea_720s.4000.20140423_000000_TAI.magnetogram.fits,0
4000,2014-04-23 12:00:00,hmi.sharp_cea_720s.4000.20140423_120000_TAI.magnetogram.fits,0
4000,2014-04-24 00:00:00,hmi.sharp_cea_720s.4000.20140424_000000_TAI.magnetogram.fits,0
4000,2014-04-24 12:00:00,hmi.sharp_cea_720s.4000.20140424_120000_TAI.magnetogram.fits,1
4000,2014-04-25 00:00:00,hmi.sharp_cea_720s.4000.20140425_000000_TAI.magnetogram.fits,1
4000,2014-04-25 12:00:00,hmi.sharp_cea_720s.4000.20140425_120000_TAI.magnetogram.fits,0
4000,2014-04-26 00:00:00,hmi.sharp_cea_720s.4000.20140426_000000_TAI.magnetogram.fits,0
4025,2014-04-16 00:00:00,hmi.sharp_cea_720s.4025.20140416_000000_TAI.magnetogram.fits,0
4040,2014-04-19 00:00:00,hmi.sharp_cea_720s.4040.20140419_000000_TAI.magnetogram.fits,0
4040,2014-04-19 12:00:00,hmi.sharp_cea_720s.4040.20140419_120000_TAI.magnetogram.fits,0
4040,2014-04-20 00:00:00,hmi.sharp_cea_720s.4040.20140420_000000_TAI.magnetogram.fits,0
4040,2014-04-20 12:00:00,hmi.sharp_cea_720s.4040.20140420_120000_TAI.magnetogram.fits,0
4042,2014-04-19 00:00:00,hmi.sharp_cea_720s.4042.20140419_000000_TAI.magnetogram.fits,0
4042,2014-04-19 12:00:00,hmi.sharp_cea_720s.4042.20140419_120000_TAI.magnetogram.fits,0
4042,2014-04-20 00:00:00,hmi.sharp_cea_720s.4042.20140420_000000_TAI.magnetogram.fits,0
4042,2014-04-20 12:00:00,hmi.sharp_cea_720s.4042.20140420_120000_TAI.magnetogram.fits,0
4042,2014-04-21 00:00:00,hmi.sharp_cea_720s.4042.20140421_000000_TAI.magnetogram.fits,0
4065,2014-04-28 00:00:00,hmi.sharp_cea_720s.4065.20140428_000000_TAI.magnetogram.fits,0
4065,2014-04-28 12:00:00,hmi.sharp_cea_720s.4065.20140428_120000_TAI.magnetogram.fits,0
4065,2014-04-29 00:00:00,hmi.sharp_cea_720s.4065.20140429_000000_TAI.magnetogram.fits,0
4065,2014-04-29 12:00:00,hmi.sharp_cea_720s.4065.20140429_120000_TAI.magnetogram.fits,0
4065,2014-04-30 00:00:00,hmi.sharp_cea_720s.4065.20140430_000000_TAI.magnetogram.fits,0
4065,2014-04-30 12:00:00,hmi.sharp_cea_720s.4065.20140430_120000_TAI.magnetogram.fits,0
4065,2014-05-01 00:00:00,hmi.sharp_cea_720s.4065.20140501_000000_TAI.magnetogram.fits,0
4071,2014-04-29 00:00:00,hmi.sharp_cea_720s.4071.20140429_000000_TAI.magnetogram.fits,0
4071,2014-04-29 12:00:00,hmi.sharp_cea_720s.4071.20140429_120000_TAI.magnetogram.fits,0
4071,2014-04-30 00:00:00,hmi.sharp_cea_720s.4071.20140430_000000_TAI.magnetogram.fits,0
